# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
2.75585e-05   	3.060017e-03
2.76728e-05   	3.060204e-03
2.77871e-05   	3.060411e-03
2.79014e-05   	3.060635e-03
2.80156e-05   	3.060881e-03
2.81298e-05   	3.061146e-03
2.8244e-05    	3.061423e-03
2.83582e-05   	3.061729e-03
2.84724e-05   	3.062063e-03
2.85866e-05   	3.062422e-03
2.87009e-05   	3.062811e-03
2.88152e-05   	3.063221e-03
2.89294e-05   	3.063637e-03
2.90436e-05   	3.064053e-03
2.91578e-05   	3.064464e-03
2.9272e-05    	3.064868e-03
2.93861e-05   	3.065265e-03
2.95003e-05   	3.065651e-03
2.96145e-05   	3.066031e-03
2.97287e-05   	3.066410e-03
2.9843e-05    	3.066785e-03
2.99573e-05   	3.067156e-03
3.00715e-05   	3.067517e-03
3.01857e-05   	3.067874e-03
3.02999e-05   	3.068235e-03
3.0414e-05    	3.068603e-03
3.05282e-05   	3.068969e-03
3.06424e-05   	3.069328e-03
3.07566e-05   	3.069675e-03
3.08709e-05   	3.070009e-03
3.09852e-05   	3.070336e-03
3.10994e-05   	3.070656e-03
3.12136e-05   	3.070966e-03
3.13278e-05   	3.071260e-03
3.1442e-05    	3.071545e-03
3.15562e-05   	3.071815e-03
3.16704e-05   	3.072081e-03
3.17846e-05   	3.072348e-03
3.18989e-05   	3.072622e-03
3.20132e-05   	3.072897e-03
3.21274e-05   	3.073160e-03
3.22417e-05   	3.073401e-03
3.23559e-05   	3.073620e-03
3.24702e-05   	3.073816e-03
3.25844e-05   	3.073988e-03
3.26986e-05   	3.074141e-03
3.28129e-05   	3.074278e-03
3.29271e-05   	3.074399e-03
3.30415e-05   	3.074504e-03
3.31559e-05   	3.074594e-03
3.32702e-05   	3.074672e-03
3.33845e-05   	3.074739e-03
3.34988e-05   	3.074794e-03
3.36131e-05   	3.074839e-03
3.37273e-05   	3.074875e-03
3.38416e-05   	3.074907e-03
3.3956e-05    	3.074933e-03
3.40703e-05   	3.074959e-03
3.41848e-05   	3.074988e-03
3.42992e-05   	3.075018e-03
3.44136e-05   	3.075053e-03
3.4528e-05    	3.075093e-03
3.46423e-05   	3.075135e-03
3.47567e-05   	3.075179e-03
3.48711e-05   	3.075223e-03
3.49855e-05   	3.075270e-03
3.50999e-05   	3.075325e-03
3.52144e-05   	3.075385e-03
3.53289e-05   	3.075451e-03
3.54434e-05   	3.075521e-03
3.55579e-05   	3.075595e-03
3.56724e-05   	3.075672e-03
3.57868e-05   	3.075753e-03
3.59013e-05   	3.075839e-03
3.60158e-05   	3.075929e-03
3.61302e-05   	3.076032e-03
3.62448e-05   	3.076151e-03
3.63594e-05   	3.076285e-03
3.6474e-05    	3.076431e-03
3.65885e-05   	3.076586e-03
3.67029e-05   	3.076750e-03
3.68171e-05   	3.076923e-03
3.69312e-05   	3.077105e-03
3.70452e-05   	3.077297e-03
3.71592e-05   	3.077496e-03
3.72731e-05   	3.077706e-03
3.73868e-05   	3.077932e-03
3.75003e-05   	3.078174e-03
3.76137e-05   	3.078434e-03
3.77269e-05   	3.078706e-03
3.78402e-05   	3.078992e-03
3.79534e-05   	3.079287e-03
3.80664e-05   	3.079590e-03
3.81793e-05   	3.079902e-03
3.8292e-05    	3.080222e-03
3.84046e-05   	3.080552e-03
3.85171e-05   	3.080892e-03
3.86296e-05   	3.081240e-03
3.8742e-05    	3.081594e-03
3.88543e-05   	3.081954e-03
3.89664e-05   	3.082323e-03
3.90784e-05   	3.082699e-03
3.91902e-05   	3.083084e-03
3.9302e-05    	3.083481e-03
3.94138e-05   	3.083891e-03
3.95255e-05   	3.084315e-03
3.96371e-05   	3.084748e-03
3.97486e-05   	3.085188e-03
3.98598e-05   	3.085631e-03
3.9971e-05    	3.086078e-03
4.0082e-05    	3.086531e-03
4.01931e-05   	3.086991e-03
4.03042e-05   	3.087455e-03
4.04152e-05   	3.087922e-03
4.0526e-05    	3.088395e-03
4.06366e-05   	3.088874e-03
4.07471e-05   	3.089355e-03
4.08576e-05   	3.089830e-03
4.09681e-05   	3.090314e-03
4.10786e-05   	3.090814e-03
4.1189e-05    	3.091324e-03
4.12992e-05   	3.091837e-03
4.14093e-05   	3.092345e-03
4.15193e-05   	3.092840e-03
4.16292e-05   	3.093322e-03
4.17391e-05   	3.093799e-03
4.1849e-05    	3.094268e-03
4.1959e-05    	3.094730e-03
4.20687e-05   	3.095180e-03
4.21783e-05   	3.095611e-03
4.22878e-05   	3.096032e-03
4.23972e-05   	3.096443e-03
4.25066e-05   	3.096843e-03
4.2616e-05    	3.097229e-03
4.27254e-05   	3.097598e-03
4.28348e-05   	3.097949e-03
4.2944e-05    	3.098282e-03
4.3053e-05    	3.098597e-03
4.3162e-05    	3.098897e-03
4.32709e-05   	3.099180e-03
4.33799e-05   	3.099449e-03
4.34889e-05   	3.099704e-03
4.35979e-05   	3.099945e-03
4.37068e-05   	3.100172e-03
4.38155e-05   	3.100384e-03
4.39241e-05   	3.100583e-03
4.40327e-05   	3.100770e-03
4.41413e-05   	3.100946e-03
4.42499e-05   	3.101114e-03
4.43586e-05   	3.101275e-03
4.44672e-05   	3.101428e-03
4.45757e-05   	3.101573e-03
4.4684e-05    	3.101710e-03
4.47923e-05   	3.101840e-03
4.49006e-05   	3.101966e-03
4.50089e-05   	3.102086e-03
4.51173e-05   	3.102200e-03
4.52257e-05   	3.102311e-03
4.5334e-05    	3.102425e-03
4.54421e-05   	3.102539e-03
4.55502e-05   	3.102653e-03
4.56583e-05   	3.102765e-03
4.57664e-05   	3.102874e-03
4.58745e-05   	3.102983e-03
4.59826e-05   	3.103089e-03
4.60907e-05   	3.103192e-03
4.61988e-05   	3.103292e-03
4.63068e-05   	3.103387e-03
4.64147e-05   	3.103476e-03
4.65226e-05   	3.103560e-03
4.66305e-05   	3.103640e-03
4.67384e-05   	3.103718e-03
4.68463e-05   	3.103794e-03
4.6954e-05    	3.103869e-03
4.70616e-05   	3.103942e-03
4.71692e-05   	3.104014e-03
4.72767e-05   	3.104084e-03
4.73843e-05   	3.104150e-03
4.74919e-05   	3.104215e-03
4.75994e-05   	3.104280e-03
4.77068e-05   	3.104342e-03
4.78141e-05   	3.104402e-03
4.79213e-05   	3.104459e-03
4.80285e-05   	3.104514e-03
4.81357e-05   	3.104567e-03
4.82429e-05   	3.104619e-03
4.83501e-05   	3.104667e-03
4.84572e-05   	3.104713e-03
4.85642e-05   	3.104754e-03
4.86711e-05   	3.104790e-03
4.8778e-05    	3.104822e-03
4.88848e-05   	3.104851e-03
4.89917e-05   	3.104878e-03
4.90986e-05   	3.104902e-03
4.92055e-05   	3.104922e-03
4.93122e-05   	3.104938e-03
4.94189e-05   	3.104951e-03
4.95255e-05   	3.104961e-03
4.9632e-05    	3.104969e-03
4.97386e-05   	3.104976e-03
4.98453e-05   	3.104982e-03
4.99519e-05   	3.104988e-03
5.00585e-05   	3.104994e-03
5.01649e-05   	3.105002e-03
5.02713e-05   	3.105011e-03
5.03777e-05   	3.105025e-03
5.04841e-05   	3.105044e-03
5.05905e-05   	3.105068e-03
5.06969e-05   	3.105096e-03
5.08033e-05   	3.105130e-03
5.09096e-05   	3.105171e-03
5.10158e-05   	3.105218e-03
5.1122e-05    	3.105272e-03
5.12282e-05   	3.105334e-03
5.13344e-05   	3.105404e-03
5.14406e-05   	3.105481e-03
5.1547e-05    	3.105563e-03
5.16531e-05   	3.105652e-03
5.17593e-05   	3.105746e-03
5.18653e-05   	3.105844e-03
5.19714e-05   	3.105946e-03
5.20774e-05   	3.106050e-03
5.21835e-05   	3.106156e-03
5.22896e-05   	3.106264e-03
5.23958e-05   	3.106372e-03
5.25019e-05   	3.106482e-03
5.26079e-05   	3.106591e-03
5.27138e-05   	3.106697e-03
5.28198e-05   	3.106803e-03
5.29258e-05   	3.106912e-03
5.30317e-05   	3.107026e-03
5.31378e-05   	3.107141e-03
5.32439e-05   	3.107255e-03
5.33498e-05   	3.107364e-03
5.34558e-05   	3.107468e-03
5.35617e-05   	3.107569e-03
5.36676e-05   	3.107666e-03
5.37735e-05   	3.107759e-03
5.38795e-05   	3.107848e-03
