# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
3.78122e-05   	3.140843e-03
3.7897e-05    	3.140963e-03
3.79818e-05   	3.141081e-03
3.80666e-05   	3.141199e-03
3.81514e-05   	3.141317e-03
3.82363e-05   	3.141432e-03
3.83212e-05   	3.141542e-03
3.84061e-05   	3.141644e-03
3.84909e-05   	3.141737e-03
3.85757e-05   	3.141821e-03
3.86605e-05   	3.141899e-03
3.87454e-05   	3.141969e-03
3.88302e-05   	3.142033e-03
3.89151e-05   	3.142090e-03
3.9e-05       	3.142139e-03
3.90849e-05   	3.142181e-03
3.91697e-05   	3.142214e-03
3.92546e-05   	3.142239e-03
3.93395e-05   	3.142260e-03
3.94243e-05   	3.142277e-03
3.95092e-05   	3.142288e-03
3.95941e-05   	3.142292e-03
3.9679e-05    	3.142293e-03
3.97639e-05   	3.142290e-03
3.98489e-05   	3.142286e-03
3.99338e-05   	3.142279e-03
4.00187e-05   	3.142271e-03
4.01036e-05   	3.142259e-03
4.01885e-05   	3.142244e-03
4.02734e-05   	3.142227e-03
4.03583e-05   	3.142207e-03
4.04433e-05   	3.142188e-03
4.05283e-05   	3.142172e-03
4.06133e-05   	3.142159e-03
4.06982e-05   	3.142152e-03
4.07832e-05   	3.142147e-03
4.08681e-05   	3.142145e-03
4.09531e-05   	3.142145e-03
4.1038e-05    	3.142149e-03
4.1123e-05    	3.142161e-03
4.12081e-05   	3.142180e-03
4.12932e-05   	3.142205e-03
4.13782e-05   	3.142235e-03
4.14632e-05   	3.142271e-03
4.15482e-05   	3.142313e-03
4.16332e-05   	3.142356e-03
4.17182e-05   	3.142403e-03
4.18033e-05   	3.142457e-03
4.18883e-05   	3.142518e-03
4.19735e-05   	3.142583e-03
4.20586e-05   	3.142663e-03
4.21437e-05   	3.142759e-03
4.22288e-05   	3.142866e-03
4.23138e-05   	3.142978e-03
4.23989e-05   	3.143091e-03
4.2484e-05    	3.143201e-03
4.25691e-05   	3.143305e-03
4.26543e-05   	3.143400e-03
4.27395e-05   	3.143490e-03
4.28247e-05   	3.143577e-03
4.29098e-05   	3.143659e-03
4.2995e-05    	3.143733e-03
4.30801e-05   	3.143801e-03
4.31653e-05   	3.143864e-03
4.32504e-05   	3.143922e-03
4.33356e-05   	3.143974e-03
4.34209e-05   	3.144021e-03
4.35061e-05   	3.144060e-03
4.35914e-05   	3.144092e-03
4.36766e-05   	3.144117e-03
4.37619e-05   	3.144134e-03
4.38471e-05   	3.144150e-03
4.39323e-05   	3.144165e-03
4.40176e-05   	3.144180e-03
4.41029e-05   	3.144194e-03
4.41882e-05   	3.144203e-03
4.42735e-05   	3.144211e-03
4.43589e-05   	3.144222e-03
4.44442e-05   	3.144237e-03
4.45295e-05   	3.144254e-03
4.46148e-05   	3.144270e-03
4.47001e-05   	3.144288e-03
4.47855e-05   	3.144306e-03
4.48707e-05   	3.144325e-03
4.49559e-05   	3.144344e-03
4.50411e-05   	3.144368e-03
4.51263e-05   	3.144400e-03
4.52115e-05   	3.144436e-03
4.52967e-05   	3.144475e-03
4.53819e-05   	3.144515e-03
4.5467e-05    	3.144560e-03
4.5552e-05    	3.144609e-03
4.5637e-05    	3.144660e-03
4.5722e-05    	3.144715e-03
4.5807e-05    	3.144773e-03
4.5892e-05    	3.144832e-03
4.5977e-05    	3.144892e-03
4.60619e-05   	3.144954e-03
4.61468e-05   	3.145017e-03
4.62317e-05   	3.145080e-03
4.63165e-05   	3.145139e-03
4.64013e-05   	3.145195e-03
4.64861e-05   	3.145249e-03
4.65709e-05   	3.145300e-03
4.66557e-05   	3.145349e-03
4.67405e-05   	3.145397e-03
4.68252e-05   	3.145443e-03
4.69099e-05   	3.145492e-03
4.69945e-05   	3.145540e-03
4.70791e-05   	3.145588e-03
4.71638e-05   	3.145638e-03
4.72484e-05   	3.145689e-03
4.73331e-05   	3.145743e-03
4.74176e-05   	3.145799e-03
4.75022e-05   	3.145857e-03
4.75867e-05   	3.145918e-03
4.76711e-05   	3.145981e-03
4.77556e-05   	3.146046e-03
4.78401e-05   	3.146115e-03
4.79246e-05   	3.146183e-03
4.80091e-05   	3.146252e-03
4.80935e-05   	3.146320e-03
4.81779e-05   	3.146389e-03
4.82622e-05   	3.146462e-03
4.83466e-05   	3.146539e-03
4.84309e-05   	3.146618e-03
4.85152e-05   	3.146700e-03
4.85995e-05   	3.146784e-03
4.86839e-05   	3.146872e-03
4.87682e-05   	3.146964e-03
4.88524e-05   	3.147059e-03
4.89366e-05   	3.147158e-03
4.90208e-05   	3.147260e-03
4.9105e-05    	3.147364e-03
