# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
9.33587e-06   	5.787000e+02	(2.142589e-01 -4.735245e-01 9.999825e+01)
9.43359e-06   	5.787000e+02	(2.092552e-01 -4.707302e-01 9.999826e+01)
9.53132e-06   	5.787000e+02	(2.042024e-01 -4.679800e-01 9.999828e+01)
9.62904e-06   	5.787000e+02	(1.991025e-01 -4.652741e-01 9.999829e+01)
9.72676e-06   	5.787000e+02	(1.939573e-01 -4.626127e-01 9.999830e+01)
9.82446e-06   	5.787000e+02	(1.887702e-01 -4.599966e-01 9.999831e+01)
9.92217e-06   	5.787000e+02	(1.835422e-01 -4.574253e-01 9.999832e+01)
1.00199e-05   	5.787000e+02	(1.782767e-01 -4.548992e-01 9.999832e+01)
1.01175e-05   	5.787000e+02	(1.729749e-01 -4.524178e-01 9.999833e+01)
1.02152e-05   	5.787000e+02	(1.676393e-01 -4.499809e-01 9.999834e+01)
1.03129e-05   	5.787000e+02	(1.622723e-01 -4.475882e-01 9.999835e+01)
1.04106e-05   	5.787000e+02	(1.568775e-01 -4.452400e-01 9.999835e+01)
1.05082e-05   	5.787000e+02	(1.514562e-01 -4.429352e-01 9.999836e+01)
1.06059e-05   	5.787000e+02	(1.460122e-01 -4.406739e-01 9.999836e+01)
1.07035e-05   	5.787000e+02	(1.405469e-01 -4.384550e-01 9.999837e+01)
1.08012e-05   	5.787000e+02	(1.350629e-01 -4.362778e-01 9.999837e+01)
1.08988e-05   	5.787000e+02	(1.295628e-01 -4.341418e-01 9.999837e+01)
1.09964e-05   	5.787000e+02	(1.240503e-01 -4.320464e-01 9.999837e+01)
1.10941e-05   	5.787000e+02	(1.185270e-01 -4.299906e-01 9.999838e+01)
1.11917e-05   	5.787000e+02	(1.129955e-01 -4.279733e-01 9.999838e+01)
1.12893e-05   	5.787000e+02	(1.074595e-01 -4.259941e-01 9.999838e+01)
1.13869e-05   	5.787000e+02	(1.019206e-01 -4.240517e-01 9.999838e+01)
1.14845e-05   	5.787000e+02	(9.638133e-02 -4.221450e-01 9.999838e+01)
1.15821e-05   	5.787000e+02	(9.084427e-02 -4.202731e-01 9.999838e+01)
1.16797e-05   	5.787000e+02	(8.531308e-02 -4.184353e-01 9.999837e+01)
1.17773e-05   	5.787000e+02	(7.978915e-02 -4.166302e-01 9.999837e+01)
1.18749e-05   	5.787000e+02	(7.427497e-02 -4.148567e-01 9.999837e+01)
1.19724e-05   	5.787000e+02	(6.877410e-02 -4.131142e-01 9.999837e+01)
1.207e-05     	5.787000e+02	(6.328782e-02 -4.114012e-01 9.999836e+01)
