# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
0.00196434    	3.083941e-03
0.00196444    	3.084081e-03
0.00196453    	3.084230e-03
0.00196463    	3.084388e-03
0.00196473    	3.084557e-03
0.00196482    	3.084736e-03
0.00196492    	3.084924e-03
0.00196502    	3.085122e-03
0.00196512    	3.085332e-03
0.00196521    	3.085555e-03
0.00196531    	3.085787e-03
0.00196541    	3.086029e-03
0.0019655     	3.086278e-03
0.0019656     	3.086534e-03
0.0019657     	3.086794e-03
0.00196579    	3.087061e-03
0.00196589    	3.087331e-03
0.00196599    	3.087604e-03
0.00196609    	3.087888e-03
0.00196618    	3.088186e-03
0.00196628    	3.088494e-03
0.00196638    	3.088808e-03
0.00196647    	3.089127e-03
0.00196657    	3.089455e-03
0.00196667    	3.089788e-03
0.00196677    	3.090123e-03
0.00196686    	3.090460e-03
0.00196696    	3.090796e-03
0.00196706    	3.091129e-03
0.00196715    	3.091458e-03
0.00196725    	3.091785e-03
0.00196735    	3.092107e-03
0.00196745    	3.092421e-03
0.00196754    	3.092728e-03
0.00196764    	3.093028e-03
0.00196774    	3.093319e-03
0.00196784    	3.093602e-03
0.00196793    	3.093876e-03
0.00196803    	3.094139e-03
0.00196813    	3.094399e-03
0.00196822    	3.094660e-03
0.00196832    	3.094920e-03
0.00196842    	3.095190e-03
0.00196851    	3.095469e-03
0.00196861    	3.095747e-03
0.00196871    	3.096028e-03
0.0019688     	3.096308e-03
0.0019689     	3.096581e-03
0.001969      	3.096842e-03
0.0019691     	3.097095e-03
0.00196919    	3.097339e-03
0.00196929    	3.097576e-03
0.00196939    	3.097798e-03
0.00196948    	3.098003e-03
0.00196958    	3.098187e-03
0.00196968    	3.098352e-03
0.00196977    	3.098502e-03
0.00196987    	3.098638e-03
0.00196997    	3.098761e-03
0.00197006    	3.098871e-03
0.00197016    	3.098966e-03
0.00197026    	3.099046e-03
0.00197035    	3.099110e-03
0.00197045    	3.099157e-03
0.00197055    	3.099197e-03
0.00197065    	3.099230e-03
0.00197074    	3.099256e-03
0.00197084    	3.099270e-03
0.00197094    	3.099273e-03
0.00197103    	3.099266e-03
0.00197113    	3.099251e-03
0.00197123    	3.099226e-03
0.00197132    	3.099190e-03
0.00197142    	3.099142e-03
0.00197152    	3.099083e-03
