# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
1.22867e-05   	5.787000e+02	(4.843981e-02 1.154667e+00 9.999278e+01)
1.24008e-05   	5.787000e+02	(4.773031e-02 1.150107e+00 9.999282e+01)
1.25149e-05   	5.787000e+02	(4.695690e-02 1.145564e+00 9.999287e+01)
1.26289e-05   	5.787000e+02	(4.612126e-02 1.141044e+00 9.999291e+01)
1.27429e-05   	5.787000e+02	(4.522424e-02 1.136546e+00 9.999296e+01)
1.28568e-05   	5.787000e+02	(4.426623e-02 1.132067e+00 9.999300e+01)
1.29707e-05   	5.787000e+02	(4.324807e-02 1.127607e+00 9.999305e+01)
1.30846e-05   	5.787000e+02	(4.217036e-02 1.123164e+00 9.999309e+01)
1.31985e-05   	5.787000e+02	(4.103396e-02 1.118737e+00 9.999314e+01)
1.33125e-05   	5.787000e+02	(3.983918e-02 1.114325e+00 9.999318e+01)
1.34265e-05   	5.787000e+02	(3.858688e-02 1.109926e+00 9.999322e+01)
1.35405e-05   	5.787000e+02	(3.727862e-02 1.105543e+00 9.999326e+01)
1.36544e-05   	5.787000e+02	(3.591645e-02 1.101177e+00 9.999330e+01)
1.37683e-05   	5.787000e+02	(3.450121e-02 1.096828e+00 9.999335e+01)
1.38821e-05   	5.787000e+02	(3.303369e-02 1.092493e+00 9.999339e+01)
1.39959e-05   	5.787000e+02	(3.151503e-02 1.088173e+00 9.999343e+01)
1.41097e-05   	5.787000e+02	(2.994599e-02 1.083865e+00 9.999347e+01)
1.42236e-05   	5.787000e+02	(2.832729e-02 1.079569e+00 9.999350e+01)
1.43375e-05   	5.787000e+02	(2.666000e-02 1.075284e+00 9.999354e+01)
1.44514e-05   	5.787000e+02	(2.494439e-02 1.071008e+00 9.999358e+01)
1.45654e-05   	5.787000e+02	(2.318281e-02 1.066743e+00 9.999362e+01)
1.46792e-05   	5.787000e+02	(2.137776e-02 1.062491e+00 9.999366e+01)
1.4793e-05    	5.787000e+02	(1.953007e-02 1.058252e+00 9.999369e+01)
1.49068e-05   	5.787000e+02	(1.764051e-02 1.054024e+00 9.999373e+01)
1.50206e-05   	5.787000e+02	(1.571029e-02 1.049807e+00 9.999377e+01)
1.51344e-05   	5.787000e+02	(1.374010e-02 1.045599e+00 9.999380e+01)
1.52482e-05   	5.787000e+02	(1.173058e-02 1.041399e+00 9.999384e+01)
1.5362e-05    	5.787000e+02	(9.682330e-03 1.037206e+00 9.999387e+01)
1.54759e-05   	5.787000e+02	(7.596382e-03 1.033019e+00 9.999391e+01)
1.55898e-05   	5.787000e+02	(5.474782e-03 1.028839e+00 9.999394e+01)
1.57036e-05   	5.787000e+02	(3.319610e-03 1.024670e+00 9.999397e+01)
1.58174e-05   	5.787000e+02	(1.131911e-03 1.020510e+00 9.999401e+01)
1.59312e-05   	5.787000e+02	(-1.087837e-03 1.016357e+00 9.999404e+01)
1.60449e-05   	5.787000e+02	(-3.338678e-03 1.012213e+00 9.999407e+01)
1.61587e-05   	5.787000e+02	(-5.620798e-03 1.008073e+00 9.999410e+01)
1.62725e-05   	5.787000e+02	(-7.933372e-03 1.003939e+00 9.999414e+01)
1.63863e-05   	5.787000e+02	(-1.027563e-02 9.998099e-01 9.999417e+01)
1.65002e-05   	5.787000e+02	(-1.264800e-02 9.956828e-01 9.999420e+01)
1.66141e-05   	5.787000e+02	(-1.504809e-02 9.915607e-01 9.999423e+01)
1.67279e-05   	5.787000e+02	(-1.747349e-02 9.874461e-01 9.999426e+01)
1.68417e-05   	5.787000e+02	(-1.992470e-02 9.833367e-01 9.999429e+01)
1.69555e-05   	5.787000e+02	(-2.240054e-02 9.792329e-01 9.999431e+01)
1.70692e-05   	5.787000e+02	(-2.490161e-02 9.751326e-01 9.999434e+01)
1.71829e-05   	5.787000e+02	(-2.742735e-02 9.710351e-01 9.999437e+01)
1.72967e-05   	5.787000e+02	(-2.997782e-02 9.669393e-01 9.999440e+01)
1.74105e-05   	5.787000e+02	(-3.255313e-02 9.628437e-01 9.999443e+01)
1.75244e-05   	5.787000e+02	(-3.515279e-02 9.587478e-01 9.999445e+01)
1.76383e-05   	5.787000e+02	(-3.777571e-02 9.546522e-01 9.999448e+01)
1.77521e-05   	5.787000e+02	(-4.041953e-02 9.505593e-01 9.999450e+01)
1.78659e-05   	5.787000e+02	(-4.308376e-02 9.464688e-01 9.999453e+01)
1.79797e-05   	5.787000e+02	(-4.576793e-02 9.423802e-01 9.999455e+01)
1.80934e-05   	5.787000e+02	(-4.847282e-02 9.382911e-01 9.999458e+01)
1.82071e-05   	5.787000e+02	(-5.119797e-02 9.342010e-01 9.999460e+01)
1.83209e-05   	5.787000e+02	(-5.394356e-02 9.301087e-01 9.999463e+01)
1.84347e-05   	5.787000e+02	(-5.670975e-02 9.260128e-01 9.999465e+01)
1.85486e-05   	5.787000e+02	(-5.949608e-02 9.219131e-01 9.999467e+01)
1.86625e-05   	5.787000e+02	(-6.230205e-02 9.178092e-01 9.999470e+01)
1.87764e-05   	5.787000e+02	(-6.512377e-02 9.137058e-01 9.999472e+01)
1.88902e-05   	5.787000e+02	(-6.796204e-02 9.096009e-01 9.999474e+01)
1.90039e-05   	5.787000e+02	(-7.081565e-02 9.054952e-01 9.999476e+01)
1.91177e-05   	5.787000e+02	(-7.368545e-02 9.013867e-01 9.999478e+01)
1.92315e-05   	5.787000e+02	(-7.657091e-02 8.972753e-01 9.999480e+01)
1.93453e-05   	5.787000e+02	(-7.947221e-02 8.931600e-01 9.999482e+01)
1.94591e-05   	5.787000e+02	(-8.238882e-02 8.890407e-01 9.999484e+01)
1.9573e-05    	5.787000e+02	(-8.532161e-02 8.849155e-01 9.999486e+01)
1.96869e-05   	5.787000e+02	(-8.826932e-02 8.807856e-01 9.999488e+01)
1.98008e-05   	5.787000e+02	(-9.122852e-02 8.766551e-01 9.999490e+01)
1.99147e-05   	5.787000e+02	(-9.419857e-02 8.725241e-01 9.999492e+01)
2.00285e-05   	5.787000e+02	(-9.717956e-02 8.683921e-01 9.999493e+01)
2.01423e-05   	5.787000e+02	(-1.001708e-01 8.642593e-01 9.999495e+01)
2.02561e-05   	5.787000e+02	(-1.031724e-01 8.601249e-01 9.999497e+01)
2.03699e-05   	5.787000e+02	(-1.061844e-01 8.559885e-01 9.999498e+01)
2.04838e-05   	5.787000e+02	(-1.092069e-01 8.518494e-01 9.999500e+01)
2.05977e-05   	5.787000e+02	(-1.122392e-01 8.477079e-01 9.999502e+01)
2.07117e-05   	5.787000e+02	(-1.152814e-01 8.435634e-01 9.999503e+01)
2.08257e-05   	5.787000e+02	(-1.183292e-01 8.394215e-01 9.999505e+01)
2.09396e-05   	5.787000e+02	(-1.213820e-01 8.352826e-01 9.999506e+01)
2.10534e-05   	5.787000e+02	(-1.244396e-01 8.311461e-01 9.999507e+01)
2.11673e-05   	5.787000e+02	(-1.275016e-01 8.270125e-01 9.999509e+01)
2.12811e-05   	5.787000e+02	(-1.305678e-01 8.228814e-01 9.999510e+01)
2.1395e-05    	5.787000e+02	(-1.336383e-01 8.187522e-01 9.999511e+01)
2.15089e-05   	5.787000e+02	(-1.367126e-01 8.146255e-01 9.999513e+01)
2.16229e-05   	5.787000e+02	(-1.397905e-01 8.105009e-01 9.999514e+01)
2.17369e-05   	5.787000e+02	(-1.428722e-01 8.063777e-01 9.999515e+01)
2.18509e-05   	5.787000e+02	(-1.459541e-01 8.022606e-01 9.999516e+01)
2.19649e-05   	5.787000e+02	(-1.490354e-01 7.981500e-01 9.999517e+01)
2.20788e-05   	5.787000e+02	(-1.521149e-01 7.940474e-01 9.999518e+01)
2.21927e-05   	5.787000e+02	(-1.551926e-01 7.899521e-01 9.999519e+01)
2.23066e-05   	5.787000e+02	(-1.582686e-01 7.858639e-01 9.999520e+01)
